Date,TF_IDF
2013.09.27,"[0.010087966658936577, 0.16473164903428894, 0.027917956231840697, 0.05252960261640561, 0.04611174033775069, 0.16215590580907352, 0.07743259654459271, 0.28982847004294987, 0.03442223049093552, 0.023551273748117222, 0.1475140048319465, 0.13528324316704454, 0.019102924361810214, 0.05706127797932118, 0.17107929888187098, 0.07853022401256114, 0.02943358913416264, 0.020985796162363547, 0.12894869456587826, 0.05591684086722846, 0.19041089459523555, 0.08568341953164117, 0.04290945866736678, 0.1354456010291536, 0.10726742211832502, 0.02964844078492672, 0.06669086304694505, 0.086271226422119, 0.022557639384232126, 0.022285931709800314, 0.07211763403856483, 0.038828407042811174, 0.06797778505100349, 0.12485042606191059, 0.07589957381310251, 0.11245669438442389, 0.08166235486277425, 0.020613336289607754, 0.03254175769650568, 0.020613336289607754, 0.3087950243174081, 0.020172057334063707, 0.021861474181378206, 0.022583915677918277, 0.026399424827490147, 0.05993643006966435, 0.02485508009746001, 0.06635209397903909, 0.04908908007889414, 0.024528466665557684, 0.02973024685146715, 0.03569867319633218, 0.02667571657327422, 0.03327122688159672, 0.02363883570556781, 0.028992170228792156, 0.0604546025117323, 0.036432777903502266, 0.13112928230534102, 0.02603655926943207, 0.030008000655615166, 0.3357400016454083, 0.027252963348437683, 0.025686717229966925, 0.036653092343600265, 0.05559786925526717, 0.14437455148110728, 0.030008000655615166, 0.0249720300748582, 0.05870845013429574, 0.11446749030086856, 0.02964844078492672, 0.02943358913416264, 0.0234357346290748, 0.027598844384413988, 0.28085075614654365, 0.02080874704521367, 0.05743368260046567, 0.027821422524700157, 0.0708725619586733, 0.0722227394042149, 0.1502651732872123, 0.026360586134461895, 0.017014526572549357, 0.02869219274334543, 0.042305452396891895, 0.07794143862621743, 0.10247976963468518, 0.07469116902146071, 0.026092963471464902, 0.02869219274334543, 0.0767055523469828, 0.13445881507516783, 0.03473745191859002, 0.038155830100289514, 0.06945821837350523, 0.04967849649463181, 0.032534715263026225, 0.03415992321156173, 0.12071413073787479, 0.05059345052654658, 0.038828407042811174, 0.08075680495933998, 0.032001877780029796, 0.034969018603602554, 0.03207126240785159, 0.03407403279642754, 0.032246915791724624, 0.04109115281287743, 0.08002298648536584, 0.2207067783645114, 0.19449144527861126, 0.04811539632182948]"
2013.09.27,"[0.04712185448707155, 0.07220354284564556, 0.03667008202493257, 0.02219799231052804, 0.03487950786928694, 0.1368709065963006, 0.13132398648903024, 0.0732949556335364, 0.043709424620111716, 0.0652469614282837, 0.09332292726256187, 0.09885004509503598, 0.036990127197388874, 0.08306987768710555, 0.02590217904702138, 0.06275315881990298, 0.028638460718836033, 0.741826030972502, 0.1555289791911726, 0.03419194590367259, 0.046163564957140996, 0.10947055182925235, 0.04141077681807834, 0.06785358202346485, 0.3555712046269189, 0.0515955661909197, 0.17444478739333752, 0.1050617926301141, 0.25234686024657366, 0.1577860487640814, 0.21492906361055736, 0.04452210508929812, 0.05020947315973382, 0.062299167121120706]"
2013.09.27,"[0.34349343341568, 0.0949634373584341, 0.32066726031537535, 0.16109841445869313, 0.12946983393566278, 0.09493564137729779, 0.057049361547485314, 0.06793666908759047, 0.09154966300125295, 0.27253429458894657, 0.11502895119476654, 0.10176010200647762, 0.09429694385831054, 0.08473185934038988, 0.1335788180368924, 0.1751010581013227, 0.2406549447804103, 0.14441576676614534, 0.5401760416158725, 0.4113268358239579]"
2013.09.27,"[0.15788743447564915, 0.18724845745974789, 0.47688772617843095, 0.12241457498867715, 0.15738508180697192, 0.17862380403403183, 0.1823975525052215, 0.18169681593697612, 0.26370775866375995, 0.23947832550836112, 0.46391114856160176, 0.1876255441664714, 0.20392862435123932, 0.19616967565769625, 0.23947832550836112, 0.24477616596159749]"
2013.09.25,"[0.3274711636288137, 0.10868008176681915, 0.15384947630562754, 0.08643562112554543, 0.05676362668344396, 0.28453547881821484, 0.1417113341178015, 0.41676402405598306, 0.24813305823876952, 0.07545402231395452, 0.2276440368211647, 0.5308600532034286, 0.08529500036101706, 0.09564145756051802, 0.15942346306565652, 0.12954318456656108, 0.10848078375451202, 0.18104079838163623, 0.12608745737712332, 0.124832957093362, 0.19055471988729725]"
2013.09.25,"[0.09739036440052988, 0.08697063040203509, 0.05999839152640585, 0.10178281256283343, 0.08179971158805927, 0.4465688931099829, 0.03939035077465855, 0.09872477300462809, 0.18858775988823936, 0.2950159892412127, 0.05784155120804338, 0.34437715748224634, 0.23008527019438535, 0.1570808938731426, 0.2749676780877204, 0.06731820764214154, 0.1298288730783692, 0.42210625963381954, 0.07267588708489896, 0.11982743862974232, 0.155434096328938, 0.12736554153249624, 0.07893352504387743, 0.10446381981007918, 0.08266081877077226, 0.07066712690680488, 0.07934973062244197, 0.21453551608707147, 0.1137620068648971]"
2013.09.25,"[0.11550548442585891, 0.4323374606548206, 0.2592984032667014, 0.07968371904393706, 0.1257952692269905, 0.3587620750094934, 0.10863799962352856, 0.047870058452365666, 0.11861741392409451, 0.0768192246203592, 0.08109618638855727, 0.10147014991117281, 0.3108416668689298, 0.3383077368961692, 0.13603954815104244, 0.10490011966400752, 0.0791244650585532, 0.13873814707748153, 0.10102925906317937, 0.12231219381693824, 0.10978163399552367, 0.14807389355848743, 0.4532611406211107]"
2013.09.25,"[0.09223097867527881, 0.12354486617890731, 0.3697946949298522, 0.20480758969571358, 0.2537467827191677, 0.2907062641593746, 0.1734812428136272, 0.33561799125724334, 0.7112686609099755]"
2013.09.25,"[0.08229819464835643, 0.1343889980540218, 0.09559501510258464, 0.15183749602086294, 0.14284647597429312, 0.06269702491745274, 0.27559935909370653, 0.09577109391207496, 0.3035455715733589, 0.0922817380897689, 0.15792486033122718, 0.06877129552819389, 0.09457747293841443, 0.05815310258456962, 0.07605104470275884, 0.17120329555123528, 0.10519706422337442, 0.06138737597325772, 0.27603972033448376, 0.07275262422872555, 0.08072118473722699, 0.10881099180610958, 0.06785713114113125, 0.19201417021245604, 0.2124077026792105, 0.22233119499927845, 0.6364433702143887]"
2013.09.25,"[0.045670208569047056, 0.27429289142252705, 0.1669562260488426, 0.191525101132483, 0.05837760942947849, 0.16876435534649417, 0.050707503445554095, 0.16149212199214427, 0.07366146773920211, 0.23903077373997775, 0.1125238346268513, 0.1501944878223441, 0.11111795872559312, 0.16070958097724644, 0.10755180430539865, 0.1534922898823908, 0.2736898722027198, 0.2657846970601929, 0.13422432093341014, 0.14127406601942438, 0.18806188413820935, 0.3085196922658027, 0.17546971530252195, 0.156037269104704, 0.5072338890396851]"
2013.09.13,"[0.028481955336276288, 0.03100644314751897, 0.296619893014302, 0.19076016600250134, 0.06558601443437394, 0.06546319446154693, 0.16620320019850252, 0.07520233326924905, 0.1185008890692835, 0.07281370138238812, 0.17859919957745413, 0.07176733795932004, 0.06948033306528811, 0.0953709322883096, 0.0783598378325382, 0.16996071499767165, 0.07571362072021585, 0.3451114401625494, 0.2029901608721529, 0.06521145092258411, 0.35249762207136953, 0.14607654172613915, 0.05357294349977248, 0.05928199011550725, 0.05906192656276425, 0.06172279828736158, 0.05640736076870889, 0.11174471995166282, 0.24240193801317764, 0.09706150407234497, 0.08310160009925126, 0.5286284119928228, 0.07767405223256674, 0.10828367052818301, 0.09548830353778509]"
2013.09.13,"[0.14895844057448415, 0.06311196495483505, 0.3127237376585032, 0.11434044177539934, 0.1295535120313434, 0.4150668883739438, 0.14550314298565206, 0.20412759812957856, 0.5056916193758859, 0.16912942861939115, 0.4662943833203694, 0.11539027382797555, 0.18439529555911596, 0.24895530750125067]"
2013.09.13,"[0.10218694726124407, 0.22594690227864833, 0.4735999415693757, 0.11148396868051962, 0.229149759180142, 0.07525398705506892, 0.0970848322847807, 0.13610370709861555, 0.1530531401867767, 0.5463449174782877, 0.20630925530957195, 0.45903867427889916, 0.20114606857101308]"
2013.09.13,"[0.08025075928032237, 0.021840939076971596, 0.10446952882535943, 0.3493658068032288, 0.030799193117106726, 0.02305613764236284, 0.08505953241487157, 0.11713417424435235, 0.03707951375808231, 0.05853676851392853, 0.08347202826249636, 0.07693495872593147, 0.12580527919982312, 0.1011058281421333, 0.048941947785071216, 0.13435857263038745, 0.04812218876578848, 0.05519667109314296, 0.024343570157907102, 0.14965041314484456, 0.05333267571451479, 0.4254188824921305, 0.03574656818697462, 0.04486205568871202, 0.09186989426325405, 0.14188533196718922, 0.051448159229940456, 0.2132919664508846, 0.05634148799836321, 0.20801611034336315, 0.08695508031286976, 0.08982862661774348, 0.2384000752709441, 0.06597967288259389, 0.07871298262189771, 0.06330377595112618, 0.22091564444589706, 0.06983337122797693, 0.048781586528870005, 0.033084482107584995, 0.11383195282127007, 0.046809298241508854, 0.05848401320153696, 0.14578946332757622, 0.06316913953962566, 0.05837893128932124, 0.3723658623390131, 0.053211880524112506, 0.11422263754384467, 0.15024588780469209, 0.08600362629549994, 0.23166282553610415, 0.07278426090711232]"
2013.09.13,"[0.07129586816348787, 0.07540387357935145, 0.03635728556164044, 0.08659142928596272, 0.14468028988937834, 0.08397169107026708, 0.18251724176719938, 0.06414010405764366, 0.46416917229982907, 0.0919583925926827, 0.13382179882819065, 0.14385729695039998, 0.08243050517271489, 0.08658938870235795, 0.053999209152290624, 0.11347139517478544, 0.17911090345125855, 0.08894943231145641, 0.08445388908781366, 0.11443567226575707, 0.09740598442078685, 0.09528382854923197, 0.0760724057682995, 0.13574888370521812, 0.13509040563973057, 0.18360956484830512, 0.07593290385576347, 0.1015010208868195, 0.2358184297853711, 0.0843326489679392, 0.2531796328879482, 0.08469777185632255, 0.1127577854730171, 0.12962315903303784, 0.22546140992299857, 0.12161445220196278, 0.3619400447694829, 0.09795953146766896, 0.09948482106703654, 0.0821131822532883, 0.1333819016021099, 0.09419111114985951, 0.12302106744415753, 0.15232556277447334]"
2013.09.13,"[0.08487908302373896, 0.11369688475795081, 0.08001792489994225, 0.08507942522001613, 0.176572266246198, 0.14136150883922452, 0.07503416154497873, 0.11205524715168659, 0.05913741974686604, 0.3361991830483077, 0.13956987280129143, 0.10325758015576778, 0.07788552405120941, 0.8053502687591562, 0.1096924663913114, 0.09938570500174922, 0.11089758990625348, 0.12070653543636223, 0.14141527864201187, 0.16364304214453507]"
2013.09.13,"[0.054694559531141954, 0.12891161233546722, 0.10218639217696986, 0.26964554182844347, 0.10868527425131329, 0.07738879908447915, 0.07664741821961649, 0.06723551064847677, 0.13471172617994998, 0.09410188297579984, 0.10061380963144086, 0.31994646818115835, 0.11055097223450065, 0.05538836704878818, 0.4117733298215653, 0.22015149994228123, 0.31663503584364644, 0.5085138740648755, 0.1294330674385114, 0.3473339923497403]"
2013.09.13,"[0.2869880359832116, 0.07810627919212727, 0.06618545060105156, 0.09610626226065613, 0.05507112968034838, 0.11990869982013358, 0.2027899247168864, 0.18342017696538213, 0.17411208195634695, 0.09486292159239595, 0.22614207557324129, 0.14346645146064413, 0.14074436486096975, 0.1316709181031581, 0.2983490014548848, 0.20353956065509934, 0.44004411636875695, 0.2723001753507405, 0.24738381683473853, 0.28129108490170235, 0.2390724052953007, 0.24870447902447262]"
2013.09.11,"[0.07489058817369894, 0.3737543358961551, 0.11208131532841624, 0.16312440484893578, 0.34891723469360963, 0.17529077720990238, 0.563503195039538, 0.13638651923000789, 0.06207526597073712, 0.08782330020440623, 0.07790602455548823, 0.1315809244330543, 0.13384461906865927, 0.19425692366587047, 0.20520853210110326, 0.30542533481059825, 0.31768790743806363]"
2013.09.11,"[0.036754921784052264, 0.07754074700068443, 0.08847610661789655, 0.08141443701048592, 0.11410848615453185, 0.06934268080420412, 0.05014902825915979, 0.0938299488051991, 0.10535841535556376, 0.06570402207475184, 0.13806733784546052, 0.25251665979754906, 0.0867320222115431, 0.09738845910492056, 0.5671002098667104, 0.18478408367310162, 0.41045002816873505, 0.10426717342278673, 0.12479011245730125, 0.20537239278490027, 0.38000599269326, 0.12639462269157414, 0.13612945934615564, 0.24905815276219637]"
2013.09.11,"[0.17810515668783236, 0.12930779703472786, 0.3228190568551144, 0.16740175180837788, 0.31880423544600617, 0.47715030060299723, 0.26826582146004585, 0.1846433973381576, 0.24971926311797665, 0.38259776177238447, 0.2770483974620301, 0.3137796990567322]"
2013.09.11,"[0.06219127971770209, 0.13593001580535233, 0.10535762384222509, 0.10987970234519667, 0.40858110282515403, 0.13190916316522103, 0.22815760372847682, 0.19088309821277882, 0.13012633349411643, 0.8153023002158539]"
2013.09.11,"[0.05142520864546646, 0.05054779486812218, 0.028051950389336704, 0.028829695212371026, 0.029697555872659032, 0.027378630203302244, 0.31476208889296653, 0.2302682783213425, 0.039173243764813216, 0.052788829854327785, 0.023270046011678223, 0.05572788330339157, 0.020642321249300873, 0.02389319444485539, 0.03456287142791912, 0.030718828723469222, 0.030767770024767264, 0.038766596231112414, 0.058676313321933994, 0.03560082766840534, 0.1098637219466545, 0.04046341675633287, 0.037290876238151194, 0.10270146669199241, 0.0497875108996002, 0.06034086500661102, 0.05401885721400137, 0.043183203013305624, 0.09085718186001406, 0.1623306649721533, 0.04357758929755949, 0.049361971215230505, 0.021200878352046086, 0.07334103779224355, 0.35471718399079155, 0.04209733839344416, 0.10862725864012647, 0.0864443125600492, 0.5467730976929751, 0.06111377804997769, 0.04153172144555374, 0.048322499810462334, 0.10605646886187244, 0.04191817063931539, 0.05691621624687419, 0.045500562865706064, 0.05009940377451321, 0.04213344261607818, 0.12200134760520788, 0.03992672681694619, 0.05191219027544703, 0.05546899331810774, 0.05701810505198984, 0.04735342426455892, 0.4807841348098637, 0.06891082005900233]"
2013.09.11,"[0.09379143418590147, 0.051052302018489676, 0.10894520354673884, 0.1297816122441264, 0.16279550125342193, 0.14290578089405348, 0.10914587239667423, 0.11531226827146084, 0.10516921545593115, 0.28796741814058324, 0.07837545484408258, 0.10778555795147479, 0.26641008048709897, 0.11988821343912333, 0.04332323910749187, 0.06996034430696926, 0.12466294871461674, 0.12400976140672315, 0.41945288306861517, 0.24873837134663346, 0.07733362410513825, 0.2420712040104705, 0.38007082170539636, 0.43519498860628975, 0.1293328580429033]"
2013.09.11,"[0.028195547062034157, 0.061359335368160565, 0.04837935033688946, 0.02690580254660066, 0.05193081421124613, 0.07778222620339467, 0.03306458200479354, 0.039592082596523984, 0.04301077710806266, 0.0679000365260922, 0.043811246793812056, 0.08602155421612533, 0.05508374583733339, 0.038847599121563346, 0.050585481665561066, 0.5418683588460725, 0.05298688428841802, 0.072940177590491, 0.11513369590639466, 0.058287064718543585, 0.053596645098781495, 0.1857591653463758, 0.11600778877444926, 0.060248972476726476, 0.07257718577205531, 0.05549385529979918, 0.06511215793901026, 0.04881018236948402, 0.035501677153546074, 0.19454396630304807, 0.6097605301289817, 0.16291612356565613, 0.2269287361717077, 0.05966329171563256, 0.09023192937458764, 0.08629610073260814, 0.07934466710415766, 0.1714775706287809, 0.16262025694822338]"
2013.09.09,"[0.045418955256821145, 0.5780072406397939, 0.09918987355769372, 0.11156643528660472, 0.20905932406669595, 0.1727354284516627, 0.15623504977797995, 0.03781814926960569, 0.13666103417596534, 0.1323143559188177, 0.10242021945686394, 0.06158003531268943, 0.06411546054253463, 0.06623424122865872, 0.14579025129308737, 0.19459781294398665, 0.03723854540075575, 0.06967414783146458, 0.10108397367233618, 0.042342253692653334, 0.5491205037884451, 0.09114877412789839, 0.07619570378171371, 0.10018442446449986, 0.10952735072986157, 0.15484877797622035, 0.09858540166393753, 0.09858540166393753, 0.12051237555907644, 0.10108397367233618]"
2013.09.09,"[0.04870700625427816, 0.057116516909534766, 0.1567999238462126, 0.04326008405507532, 0.6441594052787537, 0.20402324444238984, 0.14184994902943196, 0.24837576953744214, 0.06004133038443712, 0.0440397994411315, 0.21012869402260576, 0.2643473967749801, 0.19831544328395834, 0.046818358242418055, 0.35517588468377775, 0.10483232693770413, 0.09273968137547038, 0.05605200932940383, 0.04067586345042048, 0.07699998206924169, 0.07387714124963361, 0.1647814781091104, 0.1558472238406846, 0.11923522816024192, 0.068812580641133, 0.061181630841356076, 0.17991558981805866]"
2013.09.09,"[0.10551631921934217, 0.2333030786935019, 0.38702466640919075, 0.5385787157864114, 0.16330237766608954, 0.6840418026640273]"
2013.09.09,"[0.9577209610466764, 0.1781846371959933, 0.2258778338818633]"
2013.09.09,"[0.049543670333823606, 0.09140646255137652, 0.07548745745138499, 0.3654700274673131, 0.03802842699622555, 0.05693581931278131, 0.11566419497280077, 0.09641872493385557, 0.06550596854221417, 0.15186822819863052, 0.08759443742622879, 0.08170024505203122, 0.46748165163539956, 0.5367821679498308, 0.1692713754224679, 0.1724341800934361, 0.4645403311016676]"
2013.09.09,"[0.12251687526216419, 0.11318363830890979, 0.4459768119656948, 0.18277410621029686, 0.5006918909062174, 0.4029182240710474, 0.5717009040357426]"
2013.09.05,"[0.05954848612849723, 0.1447662914514121, 0.1486460712469091, 0.07418385422488324, 0.1650271134293075, 0.7883950974584584, 0.40560414546616796, 0.15192371583082395, 0.15061040192338598, 0.10887501483000939, 0.2774242631748771]"
2013.09.05,"[0.6564595138344719, 0.2821249586074827, 0.2860295029847718, 0.3409369248571757, 0.22484650024601738, 0.44515069112697353, 0.20664090745650415]"
2013.09.05,"[0.12504726382992, 0.10596215296152584, 0.17633650338433704, 0.12753555561848087, 0.27551690948185825, 0.8479760384161883, 0.3616661367023909]"
2013.09.05,"[0.021468507550361556, 0.010749811970309393, 0.012919698034679709, 0.10259651397933153, 0.023777039520547043, 0.03332531777596954, 0.04050298012206077, 0.04247299014353053, 0.04393798461131025, 0.034293199529245394, 0.11251022762315309, 0.02740298260202646, 0.01918882187110202, 0.109067551781876, 0.021215910846678013, 0.11894722013376481, 0.03461358256115368, 0.036755098442364395, 0.06821052344315807, 0.029219387476588955, 0.03183467268132005, 0.032623174385464374, 0.18978665983360654, 0.6293609029246678, 0.040554360167340514, 0.059978889236155374, 0.044239101423845864, 0.026706186391351444, 0.097625367317075, 0.047397759908918466, 0.036913476887829096, 0.6906026613607165]"
